YYMMMDD,u0(m),____up(m),sig_u(m)
12-May-14,892,0.993077,0.001954
12-May-15,892,0.996561,0.001903
12-May-16,892,0.990662,0.001894
12-May-17,892,0.993277,0.001892
12-May-18,892,0.993149,0.001958
12-May-19,892,0.997937,0.00191
12-May-20,892,0.994363,0.001938
12-May-21,892,0.984601,0.001912
12-May-22,892,0.992872,0.001913
12-May-23,892,0.969182,0.001928
12-May-24,892,0.986933,0.001904
12-May-25,892,0.981016,0.00192
12-May-26,892,0.980434,0.001944
12-May-27,892,0.982405,0.001904
12-May-28,892,0.975589,0.001887
12-May-29,892,0.973488,0.001897
12-May-30,892,0.981941,0.001886
12-May-31,892,0.982085,0.001919
12-Jun-01,892,0.971433,0.001903
12-Jun-02,892,0.973446,0.00192
12-Jun-03,892,0.981595,0.00189
12-Jun-04,892,0.976012,0.001877
12-Jun-05,892,0.978323,0.001913
12-Jun-06,892,0.971851,0.001897
